Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,,,,,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,1667.084,81.315,0_20160725_230659_084,25/07/2016,23:06:59,23,25/07/2016,11:06:59,11,PIPY,589,530,0.42113,BABA;MYNA;MYBR;RHFE;MYBE;MYDAU;EPSE;PINA;VEMU,616,54.216,40.09,3.415,66.843,53.311,56.906,127.775,56.274,1.344,345.38,2.984,173.54,1,PIPY PIPY RHFE PIPY PIPY MYO PIPY,,,2402,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,2143.92,61.579,0_20160728_230956_920,28/07/2016,23:09:56,23,28/07/2016,11:09:56,11,PIPY,505,476,0.505071,BABA;PIPI;MYNA;MYBE;MYBR;PLAUR;RHFE;EPSE,529,54.186,34.33,3.163,66.097,53.572,56.695,111.01,56.169,1.385,357.597,2.853,122.7,1,PIPY RHFE MYO PIPY PIPY MYO PIPY,,,2375,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2000.479,17.92,0_20160726_231034_479,26/07/2016,23:10:34,23,26/07/2016,11:10:34,11,PIPY,85,78,0.494936,BABA;RHFE;MYNA;EPSE,87,54.442,30.72,3.546,65.504,53.75,56.483,176.847,55.958,1.29,394.992,3.083,23.99,1,PIPY RHFE,,,1869,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,1885.561,35.737,0_20160725_231037_561,25/07/2016,23:10:37,23,25/07/2016,11:10:37,11,PIPY,281,254,0.405174,BABA;RHFE;MYNA;VEMU;PLAUR;NYLE,296,55.017,32.57,3.44,66.637,54.348,57.504,112.903,56.843,1.305,282.438,3.092,73.6,1,PIPY PIPY RHFE RHFE,,,2241,2,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2018.424,35.375,0_20160726_231052_424,26/07/2016,23:10:52,23,26/07/2016,11:10:52,11,PIPY,285,271,0.526518,BABA;MYNA;RHFE;EPSE,286,53.998,38.05,3.278,65.644,53.58,56.43,115.769,55.996,1.313,357.192,2.902,77.92,1,PIPY PIPY PIPY RHFE,,,2249,1,
Buckfastleigh,,122,R1,,20160726_223714.wac,0,2066.828,27.271,0_20160726_231140_828,26/07/2016,23:11:40,23,26/07/2016,11:11:40,11,RHFE,8,8,0.542518,,20,67.261,86.61,6.642,85.54,63.424,70.792,1292.664,69.908,0.818,485.788,6.321,20.94,1,RHFE RHFE,,,1153,2,
Buckfastleigh,,141,S2,,20160729_223305.wac,0,2348.971,2.928,0_20160729_231213_971,29/07/2016,23:12:13,23,29/07/2016,11:12:13,11,RHFE,9,9,0.67583,,9,82.309,0.49,23.537,83.554,75.409,82.24,133.82,82.309,1.303,-78.131,23.055,6.53,1,RHFE,,,1497,1,
Buckfastleigh,,101,R2,,20160727_223606.wac,0,2195.059,2.94,0_20160727_231241_059,27/07/2016,23:12:41,23,27/07/2016,11:12:41,11,RHFE,11,11,0.769206,,11,80.24,0.75,10.19,81.425,77.165,80.198,87.349,80.18,1.056,84.625,9.564,5.34,1,RHFE RHFE,,,1466,2,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,2371.169,159.429,0_20160728_231344_169,28/07/2016,23:13:44,23,28/07/2016,11:13:44,11,PIPY,1273,1197,0.477934,BABA;PIPI;MYNA;MYBE;RHFE;MYBR;EPSE;VEMU;PLAUR;NYLE;MYDAU;NYNO,1315,53.644,35.61,3.454,67.031,53.124,56.387,119.372,55.575,1.534,283.691,3.071,302.4,1,PIPY MYO PIPY MYO PIPY PIPY MYO PIPY PIPI PIPY MYO PIPY PIPY RHFE PIPY MYO MYO,,,2490,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2202.083,25.616,0_20160726_231356_083,26/07/2016,23:13:56,23,26/07/2016,11:13:56,11,PIPY,148,140,0.563936,BABA;MYBR;RHFE,156,54.642,31.05,3.272,64.802,54.096,56.612,142.769,56.044,1.277,366.966,2.909,44.15,1,PIPY RHFE,,,2025,1,
Buckfastleigh,,101,R2,,20160726_223706.wac,0,2212.424,2.975,0_20160726_231358_424,26/07/2016,23:13:58,23,26/07/2016,11:13:58,11,PIPI,7,4,0.07938,PINA;RHFE,7,46.986,0.89,20.357,47.595,46.507,47.086,115.894,47.193,2.454,71.746,19.607,1.5,1,RHFE,,,1461,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2310.009,24.889,0_20160727_231443_009,27/07/2016,23:14:43,23,27/07/2016,11:14:43,11,PIPY,214,198,0.398482,BABA;PIPI;RHFE;EPSE;PLAUR;NYLE,231,53.953,33.29,3.995,68.629,53.303,56.813,92.954,55.887,1.544,362.241,3.609,51.64,1,PIPY PIPY RHFE,,,2161,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2264.599,68.5,0_20160726_231458_599,26/07/2016,23:14:58,23,26/07/2016,11:14:58,11,PIPY,543,496,0.418913,BABA;RHFE;MYNA;MYBE;PLAUR;EPSE;NYNO;PINA;NYLE,564,54.643,36.05,4.015,66.528,53.926,57.133,116.89,56.55,1.396,351.71,3.671,179.78,1,PIPY RHFE PIPY PIPY RHFE RHFE PIPY,,,2389,3,
Buckfastleigh,,140,G2,,20160726_224839.wac,0,1590.235,3.564,0_20160726_231509_235,26/07/2016,23:15:09,23,26/07/2016,11:15:09,11,PIPI,20,14,0.156597,PINA;RHFE,20,53.157,14.63,3.637,56.14,52.132,53.891,182.584,54.019,0.625,151.819,3.006,4.85,1,PIPI RHFE ,,,174,1,
Buckfastleigh,,102,M1,,20160726_224201.wac,0,2029.585,2.513,0_20160726_231550_585,26/07/2016,23:15:50,23,26/07/2016,11:15:50,11,RHFE,8,8,0.749043,,8,82.483,-1.43,5.016,83.809,79.118,82.285,46.074,81.978,0.53,-96.598,4.609,3.22,1,RHFE,,,485,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2337.42,104.879,0_20160726_231611_420,26/07/2016,23:16:11,23,26/07/2016,11:16:11,11,PIPY,887,820,0.43614,BABA;PIPI;MYBE;MYNA;RHFE;MYBR;PLAUR;EPSE;VEMU;MYDAU;NYLE,913,54.015,38.14,3.266,66.531,53.475,56.799,111.318,56.07,1.416,352.415,2.929,228.9,1,PIPY RHFE PIPY RHFE PIPY,,,2461,2,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,2592.064,33.735,0_20160728_231725_064,28/07/2016,23:17:25,23,28/07/2016,11:17:25,11,PIPY,275,242,0.341938,BABA;RHFE;MYNA;MYBE;MYBR,287,55.844,35.55,4.361,69.813,55.014,58.398,106.641,57.878,1.632,350.291,3.901,85.07,1,PIPY PIPY PIPY RHFE,,,2234,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2474.095,3.904,0_20160727_231727_095,27/07/2016,23:17:27,23,27/07/2016,11:17:27,11,RHFE,7,7,0.71574,,8,82.598,0.13,16.507,83.906,81.433,82.689,108.629,82.806,2.109,-142.099,15.901,3.39,1,RHFE,,,1542,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2478.397,53.501,0_20160727_231731_397,27/07/2016,23:17:31,23,27/07/2016,11:17:31,11,PIPY,351,326,0.439645,BABA;RHFE;MYBR;MYNA;MYDAU;EPSE,362,54.415,35.82,3.846,68.128,53.761,57.198,134.747,56.359,1.376,425.773,3.505,126.36,1,MYO PIPY RHFE PIPY MYO PIPY MYO,,,2300,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2442.589,48.509,0_20160726_231756_589,26/07/2016,23:17:56,23,26/07/2016,11:17:56,11,PIPY,291,273,0.369121,BABA;EPSE;NYLE;MYDAU;RHFE;PINA;PLAUR;PIPI,300,54,37.46,3.336,66.407,53.561,56.708,153.455,55.908,1.37,406.998,2.944,69.05,1,PIPY PIPY RHFE,,,2258,1,
Buckfastleigh,,114,O2,,20160726_223928.wac,0,2310.824,2.875,0_20160726_231758_824,26/07/2016,23:17:58,23,26/07/2016,11:17:58,11,PINA,10,6,0.100836,PIPI;RHFE,10,49.395,-0.68,7.503,50.466,47.926,49.53,78.702,49.497,0.916,-48.646,5.492,4.9,1,RHFE,,,521,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,2625.997,125.501,0_20160728_231758_997,28/07/2016,23:17:58,23,28/07/2016,11:17:58,11,PIPY,1021,966,0.482678,BABA;PIPI;MYBR;MYNA;RHFE;EPSE;PLAUR;MYDAU;VEMU;NYLE,1050,53.814,38.57,3.461,67.372,53.243,56.751,119.171,55.875,1.468,409.686,3.096,256.43,1,PIPY PIPY PIPY MYO RHFE MYO MYO MYO,,,2472,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2341.876,26.123,0_20160725_231813_876,25/07/2016,23:18:13,23,25/07/2016,11:18:13,11,PIPY,225,193,0.326228,BABA;RHFE;MYNA;MYBR;MYBE;EPSE;PLAUR;NYNO;VEMU,236,55.52,36.92,4.295,67.368,54.418,57.882,101.387,57.379,1.398,291.944,3.927,71.43,1,PIPY PIPY RHFE PIPY RHFE,,,2182,2,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2387.439,55.86,0_20160725_231859_439,25/07/2016,23:18:59,23,25/07/2016,11:18:59,11,PIPY,425,380,0.416972,BABA;RHFE;MYNA;MYBR;PLAUR;VEMU,449,54.774,38.75,3.977,67.085,53.808,57.274,117.364,56.515,1.412,329.556,3.615,136.47,1,RHFE PIPY PIPY RHFE RHFE PIPY,,,2339,3,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2507.455,22.244,0_20160726_231901_455,26/07/2016,23:19:01,23,26/07/2016,11:19:01,11,PIPY,115,111,0.544683,PIPI;MYBR;RHFE,120,54.786,43.84,3.106,66.555,54.278,57.286,165.609,56.86,1.291,396.279,2.786,30.04,1,PIPY MYO RHFE,,,1951,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2584.963,2.036,0_20160727_231917_963,27/07/2016,23:19:17,23,27/07/2016,11:19:17,11,RHFE,2,2,0.749875,,3,80.816,3.99,12.848,82.779,80.272,81.572,63.362,81.633,0.082,300.02,12.472,3.11,1,RHFE,,,1523,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2539.239,19.46,0_20160726_231933_239,26/07/2016,23:19:33,23,26/07/2016,11:19:33,11,PIPY,92,77,0.345815,BABA;PIPI;MYNA;RHFE;PLAUR;VEMU,97,54.909,44.93,3.72,66.253,54.115,57.415,170.233,57.05,1.199,180.134,3.409,40.64,1,PIPY RHFE,,,1887,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2443.405,31.993,0_20160725_231955_405,25/07/2016,23:19:55,23,25/07/2016,11:19:55,11,PIPY,219,203,0.495415,BABA;MYNA;RHFE;PLAUR,225,54.3,38.75,3.27,67.08,53.716,56.983,129.581,56.003,1.308,352.471,2.911,51.82,1,PIPY MYO PIPY RHFE,,,2172,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2563.227,12.072,0_20160726_231957_227,26/07/2016,23:19:57,23,26/07/2016,11:19:57,11,PIPY,43,34,0.301327,BABA;RHFE;PLAUR,45,58.457,27.07,6.565,66.039,56.872,59.953,209.255,59.74,1.557,255.139,6.319,21.38,1,PIPY RHFE,,,1685,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2641.117,11.981,0_20160727_232014_117,27/07/2016,23:20:14,23,27/07/2016,11:20:14,11,PIPY,104,80,0.179989,BABA;RHFE;EPSE;VEMU,109,58.114,35.23,4.562,71.711,56.908,60.654,99.273,60.319,1.291,396.972,4.184,21.67,1,PIPY MYO RHFE,,,1924,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2654.595,85.904,0_20160727_232027_595,27/07/2016,23:20:27,23,27/07/2016,11:20:27,11,PIPY,613,514,0.248378,BABA;PIPI;MYNA;MYBE;MYBR;EPSE;PLAUR;RHFE;MYDAU;VEMU;NYLE;NYNO,651,54.75,41.97,3.162,67.513,53.816,57.449,125.838,57.214,1.302,336.559,2.819,162.57,1,PIPY MYO PIPY MYO PIPY RHFE PIPY MYO PIPY MYO MYO,,,2409,1,
Buckfastleigh,,106,I2,,20160726_223734.wac,0,2596.936,2.163,0_20160726_232050_936,26/07/2016,23:20:50,23,26/07/2016,11:20:50,11,RHFE,7,7,0.511583,,8,81.571,34.37,13.07,85.438,76.554,81.957,45.338,81.654,2.722,128.321,11.777,6.64,1,RHFE,,,302,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2619.111,2.688,0_20160726_232053_111,26/07/2016,23:20:53,23,26/07/2016,11:20:53,11,RHFE,14,14,0.625979,,14,82.544,-0.79,18.842,83.531,74.683,81.984,79.817,82.128,1.626,-116.381,18.736,6.6,1,RHFE,,,1608,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,2805.627,65.372,0_20160728_232058_627,28/07/2016,23:20:58,23,28/07/2016,11:20:58,11,PIPY,478,449,0.490578,BABA;MYBR;MYNA;PIPI;RHFE;MYDAU;PLAUR;VEMU;NYLE;EPSE,496,53.771,29.49,3.526,67.048,53.08,56.288,127.747,55.524,1.526,408.004,3.152,104.2,1,PIPY MYO PIPY MYO PIPY RHFE,,,2365,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2536.999,28,0_20160725_232128_999,25/07/2016,23:21:28,23,25/07/2016,11:21:28,11,NoID,172,0,0,PIPY;NYNO;MYNA;BABA;PLAUR;RHFE,175,54.871,33.98,3.551,67.188,54.245,57.38,146.453,56.837,1.336,339.025,3.236,61.77,1,PIPY MYO RHFE,,,2080,1,
Buckfastleigh,,140,G2,,20160725_224449.wac,0,2211.935,2.064,0_20160725_232140_935,25/07/2016,23:21:40,23,25/07/2016,11:21:40,11,RHFE,7,7,0.519294,,7,81.9,17.74,7.741,84.552,79.116,82.322,49.941,82.62,0.57,16.08,6.452,2.04,1,RHFE,,,191,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,2877.959,98.64,0_20160728_232210_959,28/07/2016,23:22:10,23,28/07/2016,11:22:10,11,PIPY,809,718,0.49192,BABA;PIPI;MYBR;MYNA;RHFE;MYBE;MYDAU;EPSE,831,53.351,35.23,3.465,65.178,52.739,55.892,118.31,55.177,1.443,330.647,3.08,231.57,1,RHFE PIPY MYO PIPY MYO MYO PIPY,,,2450,1,
Buckfastleigh,,102,M1,,20160727_224134.wac,0,2439.231,2.468,0_20160727_232213_231,27/07/2016,23:22:13,23,27/07/2016,11:22:13,11,RHFE,11,11,0.672265,,11,82.564,1.39,7.103,84.756,80.166,82.636,48.919,82.805,1.907,162.302,6.112,4.69,1,RHFE,,,497,1,
Buckfastleigh,,106,I2,,20160726_223734.wac,0,2698.452,2.147,0_20160726_232232_452,26/07/2016,23:22:32,23,26/07/2016,11:22:32,11,RHFE,7,7,0.567296,,7,82.635,-4.91,8.056,84.754,79.263,82.594,43.492,82.498,1.228,-72.646,6.471,5.21,1,RHFE,,,303,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2608.535,21.764,0_20160725_232240_535,25/07/2016,23:22:40,23,25/07/2016,11:22:40,11,PIPY,91,76,0.347351,BABA;RHFE;MYNA;MYBR,94,57.155,36.14,5.517,67.698,55.529,59.322,209.111,58.641,1.321,347.077,5.208,62.7,1,PIPY MYO RHFE PIPY MYO,,,1886,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2731.385,38.413,0_20160726_232245_385,26/07/2016,23:22:45,23,26/07/2016,11:22:45,11,NoID,227,0,0,PIPY;EPSE;RHFE;PLAUR;MYBE,234,56.054,34.2,3.566,67.809,55.303,58.508,155.912,57.787,1.324,346.12,3.308,71.09,1,PIPY PIPY RHFE PIPY RHFE PIPY,,,2186,2,
Buckfastleigh,,117,P2,,20160726_231938.wac,0,201.213,2.585,0_20160726_232259_213,26/07/2016,23:22:59,23,26/07/2016,11:22:59,11,PINA,10,5,0.050951,RHFE;PIPI,11,59.882,-3.07,9.279,61.785,57.466,59.852,51.231,59.852,4.013,-200.067,7.721,7.84,1,RHFE,,,581,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2843.268,21.831,0_20160727_232336_268,27/07/2016,23:23:36,23,27/07/2016,11:23:36,11,PIPY,136,119,0.309162,BABA;RHFE;MYBE;MYNA;MYBR;NYLE,139,55.79,30.05,5.205,69.72,54.386,58.294,139.902,57.611,1.677,271.742,4.73,30.39,1,PIPY MYO PIPY MYO RHFE,,,1989,1,
Buckfastleigh,,103,L1,,20160727_224236.wac,0,2466.943,2.056,0_20160727_232342_943,27/07/2016,23:23:42,23,27/07/2016,11:23:42,11,RHFE,7,7,0.756691,,7,81.652,-3.92,5.704,83.508,79.808,81.438,51.577,81.531,1.063,93.496,4.714,2.89,1,RHFE,,,468,1,
Buckfastleigh,,117,P2,,20160726_231938.wac,0,244.953,2.445,0_20160726_232342_953,26/07/2016,23:23:42,23,26/07/2016,11:23:42,11,RHFE,8,7,0.375764,PINA,9,78.097,1.09,7.351,80.089,75.803,78.031,48.973,78.259,2.38,71.454,7.117,5.3,1,RHFE,,,594,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2803.467,51.832,0_20160726_232357_467,26/07/2016,23:23:57,23,26/07/2016,11:23:57,11,PIPY,424,370,0.35704,BABA;MYBR;RHFE;MYNA;PLAUR;MYDAU;NYLE;VEMU;EPSE,449,54.635,37.83,3.371,66.61,53.985,57.294,110.542,56.61,1.343,305.099,3.025,116.07,1,PIPY PIPY RHFE RHFE PIPY,,,2337,2,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2866.024,11.475,0_20160727_232359_024,27/07/2016,23:23:59,23,27/07/2016,11:23:59,11,PIPY,71,63,0.293241,BABA;RHFE,72,57.657,22.2,4.816,70.569,56.449,59.94,114.888,59.47,1.455,381.225,4.411,25.17,1,PIPY RHFE,,,1827,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2702.036,30.063,0_20160725_232414_036,25/07/2016,23:24:14,23,25/07/2016,11:24:14,11,PIPY,214,188,0.352009,BABA;MYNA;RHFE;MYBR;NYNO;EPSE;VEMU;NYLE,226,54.594,32.53,3.99,67.628,53.756,57.221,124.429,56.314,1.561,338.93,3.638,85.09,1,RHFE PIPY MYO PIPY PIPY,,,2163,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,2889.512,68.987,0_20160727_232422_512,27/07/2016,23:24:22,23,27/07/2016,11:24:22,11,PIPY,527,490,0.458117,BABA;MYBE;MYNA;RHFE;MYBR;VEMU;NYLE,542,54.36,34.03,3.946,67.272,53.566,56.859,121.491,56.269,1.468,384.215,3.533,121.39,1,PIPY PIPY MYO PIPY MYO MYO MYO MYO RHFE RHFE PIPY PIPY MYO,,,2380,2,
Buckfastleigh,,122,R1,,20160726_223714.wac,0,2848.799,43.8,0_20160726_232442_799,26/07/2016,23:24:42,23,26/07/2016,11:24:42,11,RHFE,4,3,0.176551,RHHI,15,63.321,49.96,4.391,85.278,58.647,67.975,2647.587,66.095,1.286,-74.763,4.01,12.32,1,RHFE RHFE,,,797,2,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2734.433,7.065,0_20160725_232446_433,25/07/2016,23:24:46,23,25/07/2016,11:24:46,11,PIPY,20,17,0.35534,RHFE,20,57.574,36.11,3.981,67.857,56.686,59.708,122.925,59.097,1.12,461.098,3.772,10.97,1,PIPY RHFE,,,1621,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2830.473,31.625,0_20160725_232622_473,25/07/2016,23:26:22,23,25/07/2016,11:26:22,11,PIPY,200,171,0.354371,BABA;RHFE;MYNA;MYBR;RHHI;EPSE,206,56.124,39.12,4.375,67.691,54.967,58.405,138.311,57.902,1.339,327.693,3.985,58.65,1,PIPY PIPY RHFE MYO RHFE,,,2135,2,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,2988.823,31.076,0_20160726_232702_823,26/07/2016,23:27:02,23,26/07/2016,11:27:02,11,PIPY,238,221,0.414758,BABA;MYBR;MYNA;PLAUR;VEMU;RHFE;EPSE,246,53.649,44.83,3.174,67.156,53.162,56.669,113.267,55.803,1.477,377.468,2.893,56.2,1,PIPY PIPY MYO RHFE,,,2205,1,
Buckfastleigh,,116,B1,,20160725_230418.wac,0,1376.629,3.769,0_20160725_232714_629,25/07/2016,23:27:14,23,25/07/2016,11:27:14,11,RHFE,6,6,0.74368,,8,82.181,7.39,8.95,84.292,79.174,81.889,63.996,81.982,3.577,134.473,6.558,5.64,1,RHFE,,,115,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,3020.881,21.817,0_20160726_232734_881,26/07/2016,23:27:34,23,26/07/2016,11:27:34,11,PIPY,176,150,0.261024,BABA;MYNA;MYBR;MYBE;RHFE;PLAUR;VEMU;EPSE,184,55.054,37.49,3.777,69.51,54.263,57.865,88.979,57.065,1.597,384.557,3.366,48.28,1,PIPY RHFE,,,2088,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3106.692,22.807,0_20160727_232759_692,27/07/2016,23:27:59,23,27/07/2016,11:27:59,11,PIPY,165,155,0.474512,BABA,170,54.909,30.33,4.388,68.13,54.065,57.353,117.968,56.694,1.534,389.538,4.074,42.94,1,PIPY MYO MYO PIPY RHFE,,,2062,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,3075.729,23.869,0_20160726_232829_729,26/07/2016,23:28:29,23,26/07/2016,11:28:29,11,PIPY,193,183,0.426389,BABA;RHFE;PLAUR;EPSE,198,54.666,36.49,3.369,68.634,54.205,57.49,112.001,56.667,1.402,392.98,3.056,45.13,1,PIPY PIPY RHFE,,,2123,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3142.688,9.611,0_20160727_232835_688,27/07/2016,23:28:35,23,27/07/2016,11:28:35,11,RHFE,20,10,0.05059,PIPY;BABA;MYBR,21,68.341,-13.48,17.629,74.218,65.272,69.142,245.344,69.049,1.007,43.071,17.222,37.51,1,PIPY RHFE PIPY,,,1620,1,
Buckfastleigh,,122,R1,,20160727_223614.wac,0,3153.841,16.157,0_20160727_232847_841,27/07/2016,23:28:47,23,27/07/2016,11:28:47,11,RHFE,3,3,0.382628,,8,64,52.04,2.436,76.106,62.063,66.868,1812.152,65.484,1.01,-318.836,2.242,4.61,1,RHFE,,,758,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,2981.913,37.585,0_20160725_232853_913,25/07/2016,23:28:53,23,25/07/2016,11:28:53,11,PIPY,261,245,0.459076,BABA;RHFE;MYNA;MYBR,272,55.073,38.07,3.653,68.045,54.334,57.84,128.265,56.856,1.396,343.43,3.343,95.58,1,PIPY RHFE RHFE PIPY,,,2223,2,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3173.847,4.752,0_20160727_232906_847,27/07/2016,23:29:06,23,27/07/2016,11:29:06,11,PIPY,54,47,0.326639,RHFE,54,57.189,28.64,6.053,69.722,55.672,59.243,85.831,58.57,1.96,386.377,5.599,15.42,1,PIPY MYO RHFE,,,1737,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3180.623,5.776,0_20160727_232913_623,27/07/2016,23:29:13,23,27/07/2016,11:29:13,11,PIPY,40,35,0.389721,RHFE;MYBR,40,56.4,12.45,6.087,66.786,55.166,58.165,89.358,57.806,1.531,378.602,5.44,16.07,1,PIPY RHFE,,,1677,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3194.919,4.38,0_20160727_232927_919,27/07/2016,23:29:27,23,27/07/2016,11:29:27,11,RHFE,16,9,0.073949,PIPY,18,69.016,12.23,13.826,74.922,65.243,69.713,103.847,69.769,1.347,252.613,13.302,30.84,1,PIPY RHFE,,,1611,1,
Buckfastleigh,,111,E2,,20160726_225729.wac,0,1935.476,2.023,0_20160726_232944_476,26/07/2016,23:29:44,23,26/07/2016,11:29:44,11,PINA,3,2,0.096373,RHFE,3,54.702,-0.39,14.729,56.318,50.883,54.931,123.798,55.201,2.149,163.006,11.607,3.4,1,RHFE,,,157,1,
Buckfastleigh,,138,T1,,20160726_223714.wac,0,3179.476,57.623,0_20160726_233013_476,26/07/2016,23:30:13,23,26/07/2016,11:30:13,11,PIPY,474,430,0.380249,BABA;RHFE;MYBE;PLAUR;EPSE;VEMU,490,55.286,30.82,4.107,67.978,54.601,57.81,112.79,57.053,1.46,369.345,3.764,126.96,1,PIPY PIPY RHFE PIPY,,,2363,1,
Buckfastleigh,,106,I2,,20160727_223655.wac,0,3215.856,2.243,0_20160727_233030_856,27/07/2016,23:30:30,23,27/07/2016,11:30:30,11,RHFE,11,11,0.588774,,11,82.799,1.2,8.868,85.37,77.033,82.537,35.963,82.953,1.984,0.528,7.517,7.56,1,RHFE,,,373,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,3380.737,27.061,0_20160728_233033_737,28/07/2016,23:30:33,23,28/07/2016,11:30:33,11,PIPY,220,203,0.501225,BABA;MYNA;RHFE;MYBR;MYBE;EPSE;MYDAU,226,54.074,40.59,3.343,66.123,53.506,56.654,108.184,55.956,1.361,356.168,3.068,48.99,1,PIPY PIPY MYO RHFE MYO,,,2175,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3270.637,11.361,0_20160727_233043_637,27/07/2016,23:30:43,23,27/07/2016,11:30:43,11,PIPY,70,70,0.486334,,72,53.899,37.56,3.554,71.113,53.495,57.03,123.077,55.774,1.752,462.86,3.179,18.58,1,PIPY RHFE,,,1816,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,3132.876,21.023,0_20160725_233124_876,25/07/2016,23:31:24,23,25/07/2016,11:31:24,11,PIPY,147,131,0.430817,BABA;RHFE;MYNA;PLAUR,150,55.434,37.23,4.309,67.435,54.615,57.855,126.406,57.047,1.304,326.912,4.029,27.25,1,PIPY RHFE,,,2017,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3317.271,60.128,0_20160727_233130_271,27/07/2016,23:31:30,23,27/07/2016,11:31:30,11,PIPY,403,382,0.493416,BABA;RHFE;MYBR,421,54.455,31.95,3.823,67.892,53.788,56.924,134.711,56.301,1.489,432.567,3.407,115.19,1,PIPY PIPY RHFE MYO PIPY,,,2328,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,3454.811,13.088,0_20160728_233147_811,28/07/2016,23:31:47,23,28/07/2016,11:31:47,11,PIPY,62,60,0.588286,RHFE,62,54.529,36.35,2.925,65.038,54.124,56.667,149.066,56.175,1.159,410.861,2.689,15.45,1,PIPY RHFE,,,1777,1,
Buckfastleigh,,138,T1,,20160728_223413.wac,0,3489.103,2.196,0_20160728_233222_103,28/07/2016,23:32:22,23,28/07/2016,11:32:22,11,RHFE,9,9,0.595638,,10,82.59,0.01,25.506,83.991,79.086,82.579,103.061,82.749,3.172,21.872,25.281,5.86,1,RHFE,,,1562,1,
Buckfastleigh,,138,T1,,20160725_223912.wac,0,3197.697,35.501,0_20160725_233229_697,25/07/2016,23:32:29,23,25/07/2016,11:32:29,11,PIPY,263,244,0.452295,BABA;RHFE;MYBR;MYNA;PLAUR;NYNO,274,53.751,32.12,3.651,68.157,52.992,56.585,117.144,55.391,1.598,426.856,3.263,75.84,1,PIPY PIPY RHFE,,,2226,1,
Buckfastleigh,,138,T1,,20160727_223613.wac,0,3403.18,29.119,0_20160727_233256_180,27/07/2016,23:32:56,23,27/07/2016,11:32:56,11,PIPY,201,147,0.173298,BABA;MYBR;RHFE;EPSE;PLAUR;VEMU;NYLE,220,56.808,24.84,3.77,67.283,55.819,58.777,110.567,58.711,1.195,296.067,3.373,74.67,1,PIPY RHFE PIPY,,,2138,1,
